model,task,fold,seed,checkpoint_path,checkpoint_sha256,normalizer_path,normalizer_sha256,normalizer_artifact_kind,train_subjects,checkpoint_selection_subjects,heldout_subjects,source_sessions,future_session,representation_layer,representation_dimension,checkpoint_source_experiment,selected_epoch,status,errors
Medformer,OpenBMI_ERP,2,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold2_seed2\selected.pt,313c640729124c5784ef0209d03201f9f59579ddca3f6c00a4d0628d55d4d9e8,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold2_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,recomputed TRAIN-source mean/std; values not persisted,10;15;16;19;2;20;21;22;26;27;28;3;31;32;33;34;38;40;41;43;44;47;49;53;7;9,14;35;45;46;5;6,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projection forward-pre-hook,18432,persist_eeg_medformer_4task_3seed_final_v1,13,PASS,
Medformer,OpenBMI_ERP,3,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold3_seed0\selected.pt,35050b20bdcce32353ae3ef5744ff62a8cbc3de9216b28dbc7114ec7da1a8342,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold3_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,recomputed TRAIN-source mean/std; values not persisted,1;11;15;2;20;21;23;26;28;3;30;31;33;38;40;41;44;47;48;5;50;52;53;6;7;9,14;32;35;43;46;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projection forward-pre-hook,18432,persist_eeg_medformer_4task_3seed_final_v1,17,PASS,
Medformer,OpenBMI_ERP,3,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold3_seed1\selected.pt,e34352cff6d8285a22b2c39b7ccf4e0f2164b19e2f4e2f8aac543c68b2e00dcd,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold3_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,recomputed TRAIN-source mean/std; values not persisted,1;11;15;2;20;21;23;26;28;3;30;31;33;38;40;41;44;47;48;5;50;52;53;6;7;9,14;32;35;43;46;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projection forward-pre-hook,18432,persist_eeg_medformer_4task_3seed_final_v1,15,PASS,
Medformer,OpenBMI_ERP,3,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold3_seed2\selected.pt,f183e59dbb881386854317db6e022ca9b6307e9966cdb466c68eba870c06d460,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold3_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,recomputed TRAIN-source mean/std; values not persisted,1;11;15;2;20;21;23;26;28;3;30;31;33;38;40;41;44;47;48;5;50;52;53;6;7;9,14;32;35;43;46;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projection forward-pre-hook,18432,persist_eeg_medformer_4task_3seed_final_v1,10,PASS,
Medformer,OpenBMI_ERP,4,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold4_seed0\selected.pt,dba8c5e285041cd23155deddf13e5fe697253ca92dc1e1bfec9d9f46793c2708,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold4_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,recomputed TRAIN-source mean/std; values not persisted,1;10;14;16;19;2;22;23;26;27;28;3;30;31;32;33;35;40;43;45;47;49;5;50;6;8,11;15;34;38;48;52,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projection forward-pre-hook,18432,persist_eeg_medformer_4task_3seed_final_v1,12,PASS,
Medformer,OpenBMI_ERP,4,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold4_seed1\selected.pt,f6363d233468f49df4486a808ced6c4e952f119ac2670273bbe30bb553d21b47,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold4_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,recomputed TRAIN-source mean/std; values not persisted,1;10;14;16;19;2;22;23;26;27;28;3;30;31;32;33;35;40;43;45;47;49;5;50;6;8,11;15;34;38;48;52,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projection forward-pre-hook,18432,persist_eeg_medformer_4task_3seed_final_v1,22,PASS,
Medformer,OpenBMI_ERP,4,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold4_seed2\selected.pt,95b5680992dd703bfe9b692bc96067fff97470131fcdc099c47fd4bb3ec3eaf3,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold4_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,recomputed TRAIN-source mean/std; values not persisted,1;10;14;16;19;2;22;23;26;27;28;3;30;31;32;33;35;40;43;45;47;49;5;50;6;8,11;15;34;38;48;52,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projection forward-pre-hook,18432,persist_eeg_medformer_4task_3seed_final_v1,15,PASS,
Medformer,OpenBMI_SSVEP,0,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold0_seed0\selected.pt,332771bae8301c5e8b1e77fde8382148dd2912cca680c5f9487ef30f6f227573,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold0_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,recomputed TRAIN-source mean/std; values not persisted,1;10;16;2;20;21;22;23;27;28;30;31;34;35;40;41;43;44;45;46;48;49;50;52;53;7,11;14;19;26;8;9,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projection forward-pre-hook,72576,persist_eeg_medformer_4task_3seed_final_v1,17,PASS,
Medformer,OpenBMI_SSVEP,0,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold0_seed1\selected.pt,ad62cf13e4b24bbc23f9dd40f46905e802335a34d85f5fd311910a01216b6ad2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold0_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,recomputed TRAIN-source mean/std; values not persisted,1;10;16;2;20;21;22;23;27;28;30;31;34;35;40;41;43;44;45;46;48;49;50;52;53;7,11;14;19;26;8;9,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projection forward-pre-hook,72576,persist_eeg_medformer_4task_3seed_final_v1,35,PASS,
Medformer,OpenBMI_SSVEP,0,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold0_seed2\selected.pt,0dff1a6e5bf0aad20b7204084dc22f3d844ea3d84d5f744132e710e57779ef59,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold0_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,recomputed TRAIN-source mean/std; values not persisted,1;10;16;2;20;21;22;23;27;28;30;31;34;35;40;41;43;44;45;46;48;49;50;52;53;7,11;14;19;26;8;9,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projection forward-pre-hook,72576,persist_eeg_medformer_4task_3seed_final_v1,13,PASS,
Medformer,OpenBMI_SSVEP,1,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold1_seed0\selected.pt,42be7c6c4810b8dc8a0072cc61cfbd44c8b91d496c8bc10bad3cbee558621d6d,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold1_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,recomputed TRAIN-source mean/std; values not persisted,10;16;19;20;21;22;23;27;3;30;32;33;34;38;41;45;46;47;48;49;5;50;53;6;7;9,1;11;15;44;52;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projection forward-pre-hook,72576,persist_eeg_medformer_4task_3seed_final_v1,11,PASS,
Medformer,OpenBMI_SSVEP,1,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold1_seed1\selected.pt,fb561fd898a4d62fae869cbf44521862de1565e695eafc9595f3a27061c9f94d,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold1_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,recomputed TRAIN-source mean/std; values not persisted,10;16;19;20;21;22;23;27;3;30;32;33;34;38;41;45;46;47;48;49;5;50;53;6;7;9,1;11;15;44;52;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projection forward-pre-hook,72576,persist_eeg_medformer_4task_3seed_final_v1,13,PASS,
Medformer,OpenBMI_SSVEP,1,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold1_seed2\selected.pt,4da5aa01d398f928b27d47641d27f4c1d528eed72cebca5285dcb07871115d8a,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold1_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,recomputed TRAIN-source mean/std; values not persisted,10;16;19;20;21;22;23;27;3;30;32;33;34;38;41;45;46;47;48;49;5;50;53;6;7;9,1;11;15;44;52;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projection forward-pre-hook,72576,persist_eeg_medformer_4task_3seed_final_v1,15,PASS,
Medformer,OpenBMI_SSVEP,2,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold2_seed0\selected.pt,b47ad5e9fe0949d3e2c03726f446b9d3022109973a579051d285ff2d3c1a623b,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold2_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,recomputed TRAIN-source mean/std; values not persisted,10;15;16;19;2;20;21;22;26;27;28;3;31;32;33;34;38;40;41;43;44;47;49;53;7;9,14;35;45;46;5;6,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projection forward-pre-hook,72576,persist_eeg_medformer_4task_3seed_final_v1,56,PASS,
Medformer,OpenBMI_SSVEP,2,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold2_seed1\selected.pt,ca6fde55481a448ac8df18ced847fdc9cd3d3cabbdff5b309c9a78a71c81797f,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold2_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,recomputed TRAIN-source mean/std; values not persisted,10;15;16;19;2;20;21;22;26;27;28;3;31;32;33;34;38;40;41;43;44;47;49;53;7;9,14;35;45;46;5;6,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projection forward-pre-hook,72576,persist_eeg_medformer_4task_3seed_final_v1,18,PASS,
Medformer,OpenBMI_SSVEP,2,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold2_seed2\selected.pt,f1870fb8349757dd36a179ad9328c389284060ff9efa291a2fb9fbab5f5ac3b0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold2_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,recomputed TRAIN-source mean/std; values not persisted,10;15;16;19;2;20;21;22;26;27;28;3;31;32;33;34;38;40;41;43;44;47;49;53;7;9,14;35;45;46;5;6,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projection forward-pre-hook,72576,persist_eeg_medformer_4task_3seed_final_v1,38,PASS,
Medformer,OpenBMI_SSVEP,3,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold3_seed0\selected.pt,e777253c9e896b2e05a81cf390a68d6a26b4310aeff830be0d08d93d7f5059ff,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold3_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,recomputed TRAIN-source mean/std; values not persisted,1;11;15;2;20;21;23;26;28;3;30;31;33;38;40;41;44;47;48;5;50;52;53;6;7;9,14;32;35;43;46;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projection forward-pre-hook,72576,persist_eeg_medformer_4task_3seed_final_v1,18,PASS,
Medformer,OpenBMI_SSVEP,3,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold3_seed1\selected.pt,351e7f67d076800713db615de049f21ee570823ec0e62bea66eb1251b32f5dd5,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold3_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,recomputed TRAIN-source mean/std; values not persisted,1;11;15;2;20;21;23;26;28;3;30;31;33;38;40;41;44;47;48;5;50;52;53;6;7;9,14;32;35;43;46;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projection forward-pre-hook,72576,persist_eeg_medformer_4task_3seed_final_v1,13,PASS,
Medformer,OpenBMI_SSVEP,3,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold3_seed2\selected.pt,8d79f975eb02937359805f76b318cbaa57e0f986a7347a2bd71a6167e71db346,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold3_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,recomputed TRAIN-source mean/std; values not persisted,1;11;15;2;20;21;23;26;28;3;30;31;33;38;40;41;44;47;48;5;50;52;53;6;7;9,14;32;35;43;46;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projection forward-pre-hook,72576,persist_eeg_medformer_4task_3seed_final_v1,23,PASS,
Medformer,OpenBMI_SSVEP,4,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold4_seed0\selected.pt,b84bdd5e29a4faecd4b54ecc8e0a7135732db82bbb4ea0b21e8b6e63edfc6522,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold4_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,recomputed TRAIN-source mean/std; values not persisted,1;10;14;16;19;2;22;23;26;27;28;3;30;31;32;33;35;40;43;45;47;49;5;50;6;8,11;15;34;38;48;52,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projection forward-pre-hook,72576,persist_eeg_medformer_4task_3seed_final_v1,11,PASS,
Medformer,OpenBMI_SSVEP,4,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold4_seed1\selected.pt,e053ace9f9287ac2a91a7be373811de1cf90b6fc2092656c0d2463cd979a8008,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold4_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,recomputed TRAIN-source mean/std; values not persisted,1;10;14;16;19;2;22;23;26;27;28;3;30;31;32;33;35;40;43;45;47;49;5;50;6;8,11;15;34;38;48;52,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projection forward-pre-hook,72576,persist_eeg_medformer_4task_3seed_final_v1,13,PASS,
Medformer,OpenBMI_SSVEP,4,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold4_seed2\selected.pt,f66ff628160e52cae13e39e432a3406a3c3d89206500e57ce84294fca1ca7d12,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold4_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,recomputed TRAIN-source mean/std; values not persisted,1;10;14;16;19;2;22;23;26;27;28;3;30;31;32;33;35;40;43;45;47;49;5;50;6;8,11;15;34;38;48;52,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projection forward-pre-hook,72576,persist_eeg_medformer_4task_3seed_final_v1,30,PASS,
Medformer,WBCIC_MI,0,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold0_seed0\selected.pt,2306902d947cc2351fc19219c0b78229e92047e109d85215428e4956efbe3c7c,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold0_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,recomputed TRAIN-source mean/std; values not persisted,sub-1;sub-12;sub-13;sub-23;sub-26;sub-27;sub-29;sub-30;sub-32;sub-34;sub-36;sub-37;sub-41;sub-45;sub-47;sub-48;sub-5;sub-50;sub-7,sub-11;sub-14;sub-16;sub-24;sub-28,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.model.projection forward-pre-hook,72576,persist_eeg_medformer_4task_3seed_final_v1,11,PASS,
Medformer,WBCIC_MI,0,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold0_seed1\selected.pt,870d997de1b91732c8bd34aacf5c6d39a1190e228e18cb5f9d8d7e23feb9ffe1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold0_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,recomputed TRAIN-source mean/std; values not persisted,sub-1;sub-12;sub-13;sub-23;sub-26;sub-27;sub-29;sub-30;sub-32;sub-34;sub-36;sub-37;sub-41;sub-45;sub-47;sub-48;sub-5;sub-50;sub-7,sub-11;sub-14;sub-16;sub-24;sub-28,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.model.projection forward-pre-hook,72576,persist_eeg_medformer_4task_3seed_final_v1,16,PASS,
Medformer,WBCIC_MI,0,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold0_seed2\selected.pt,050f47fe64725736065fe7b18f7e0618df3540c4c603a289d2a0f913fd760e84,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold0_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,recomputed TRAIN-source mean/std; values not persisted,sub-1;sub-12;sub-13;sub-23;sub-26;sub-27;sub-29;sub-30;sub-32;sub-34;sub-36;sub-37;sub-41;sub-45;sub-47;sub-48;sub-5;sub-50;sub-7,sub-11;sub-14;sub-16;sub-24;sub-28,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.model.projection forward-pre-hook,72576,persist_eeg_medformer_4task_3seed_final_v1,10,PASS,
Medformer,WBCIC_MI,1,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold1_seed0\selected.pt,1b589e58878b2c624bfecf3872d4862f6987b34bce1fa294a18c8cf610accc94,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold1_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,recomputed TRAIN-source mean/std; values not persisted,sub-11;sub-14;sub-16;sub-18;sub-22;sub-23;sub-26;sub-27;sub-29;sub-32;sub-34;sub-35;sub-36;sub-41;sub-48;sub-49;sub-5;sub-50;sub-6;sub-9,sub-1;sub-13;sub-24;sub-44;sub-47,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.model.projection forward-pre-hook,72576,persist_eeg_medformer_4task_3seed_final_v1,30,PASS,
Medformer,WBCIC_MI,1,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold1_seed1\selected.pt,19957a0956c4d071998c3153e458573bfb750bcb8a0fbf75bbcf7d2dc70652a3,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold1_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,recomputed TRAIN-source mean/std; values not persisted,sub-11;sub-14;sub-16;sub-18;sub-22;sub-23;sub-26;sub-27;sub-29;sub-32;sub-34;sub-35;sub-36;sub-41;sub-48;sub-49;sub-5;sub-50;sub-6;sub-9,sub-1;sub-13;sub-24;sub-44;sub-47,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.model.projection forward-pre-hook,72576,persist_eeg_medformer_4task_3seed_final_v1,16,PASS,
Medformer,WBCIC_MI,1,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold1_seed2\selected.pt,2944f35a764efc3731f753cb79061160ab0a03c58dada1856741fc9966620e57,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold1_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,recomputed TRAIN-source mean/std; values not persisted,sub-11;sub-14;sub-16;sub-18;sub-22;sub-23;sub-26;sub-27;sub-29;sub-32;sub-34;sub-35;sub-36;sub-41;sub-48;sub-49;sub-5;sub-50;sub-6;sub-9,sub-1;sub-13;sub-24;sub-44;sub-47,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.model.projection forward-pre-hook,72576,persist_eeg_medformer_4task_3seed_final_v1,17,PASS,
Medformer,WBCIC_MI,2,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold2_seed0\selected.pt,7b98d5d2b0dea3da4cfbb5c8fdb2c69fa94f389af580f0f6a745b3cf93be6dec,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold2_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,recomputed TRAIN-source mean/std; values not persisted,sub-11;sub-12;sub-16;sub-18;sub-22;sub-24;sub-26;sub-27;sub-28;sub-29;sub-35;sub-36;sub-37;sub-41;sub-44;sub-49;sub-5;sub-6;sub-7;sub-9,sub-13;sub-30;sub-45;sub-47;sub-48,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.model.projection forward-pre-hook,72576,persist_eeg_medformer_4task_3seed_final_v1,30,PASS,
Medformer,WBCIC_MI,2,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold2_seed1\selected.pt,6ca875401800e4ccd9903da547cb26b8a3e057bfadbaac5e79d223d0ad43ae2d,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold2_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,recomputed TRAIN-source mean/std; values not persisted,sub-11;sub-12;sub-16;sub-18;sub-22;sub-24;sub-26;sub-27;sub-28;sub-29;sub-35;sub-36;sub-37;sub-41;sub-44;sub-49;sub-5;sub-6;sub-7;sub-9,sub-13;sub-30;sub-45;sub-47;sub-48,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.model.projection forward-pre-hook,72576,persist_eeg_medformer_4task_3seed_final_v1,16,PASS,
Medformer,WBCIC_MI,2,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold2_seed2\selected.pt,23635e1994eb28e9dd9f8a49ac8e14d250bd51902ac28cba8c314d367cd5249f,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold2_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,recomputed TRAIN-source mean/std; values not persisted,sub-11;sub-12;sub-16;sub-18;sub-22;sub-24;sub-26;sub-27;sub-28;sub-29;sub-35;sub-36;sub-37;sub-41;sub-44;sub-49;sub-5;sub-6;sub-7;sub-9,sub-13;sub-30;sub-45;sub-47;sub-48,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.model.projection forward-pre-hook,72576,persist_eeg_medformer_4task_3seed_final_v1,10,PASS,
