protocol_id,source_alias,role,backbone,fold,seed,method,lambda,relative_path,bytes,sha256
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,0,1,MMD,0.1,runtime/runs/eegnet/fold-0/seed-1/evaluation/mmd__lambda-0.10/directions.csv,2099,424dfe515785870731887c79d80cf41c797974cdf4c382edfead8e4f63766f57
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,0,1,MMD,0.1,runtime/runs/eegnet/fold-0/seed-1/evaluation/mmd__lambda-0.10/embeddings.npz,1745787,a3e8fac07f39818dc8f8c815aacf92a80d6f5a2f8839b0cf28b6342c0029deba
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,0,1,MMD,1.0,runtime/runs/eegnet/fold-0/seed-1/evaluation/mmd__lambda-1.00/EVALUATION_COMPLETE.json,598,3dfa2feafb5ad482ec7f67ee2bc4973d6fb19c26ebb5759f9e650ff07bb87fc0
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,0,1,MMD,1.0,runtime/runs/eegnet/fold-0/seed-1/evaluation/mmd__lambda-1.00/directions.csv,2116,03160e81d39403332fc105e847985b01f8d0096f2c7ad6a13f5dc072d2fca5e9
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,0,1,MMD,1.0,runtime/runs/eegnet/fold-0/seed-1/evaluation/mmd__lambda-1.00/embeddings.npz,1744215,395639e0b37a096a468a9b1bf6a121b0d6ff93a8df7b4f2f50d644fb2561e217
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,lambda_selection_freeze,eegnet,0,2,,,runtime/runs/eegnet/fold-0/seed-2/LAMBDA_SELECTION_FROZEN.json,1833,5faca0168d5dc42311b099133a9479507692f48f19c55ad6d74e1fa17cf4adbd
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,unit_protocol,eegnet,0,2,,,runtime/runs/eegnet/fold-0/seed-2/UNIT_PROTOCOL.json,1747,2600daee98327e45819c3abb119ab184302b5deb01c75665f9c5af0592be2803
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,0,2,CORAL,0.01,runtime/runs/eegnet/fold-0/seed-2/checkpoints/coral__lambda-0.01.pt,145133,e5272ac44894e70aaaf548bf267c6b75c06f7f83214015f5cedef0c74598a5ec
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,0,2,CORAL,0.1,runtime/runs/eegnet/fold-0/seed-2/checkpoints/coral__lambda-0.10.pt,145133,786ad9ee59cb0bd28914845e82667f0d1f88f5957d276af791baaf4d6a96b3c3
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,0,2,CORAL,1.0,runtime/runs/eegnet/fold-0/seed-2/checkpoints/coral__lambda-1.00.pt,145133,354f4283c1ffaa10857a8e4fe184b24451f2083a835f8ea4e5505c415ae4282d
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,0,2,DANN,0.01,runtime/runs/eegnet/fold-0/seed-2/checkpoints/dann__lambda-0.01.pt,145038,64f4eaadbc3c2b30306252eee09c949b7d245a29147e9fd37edad8daf032fcdb
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,0,2,DANN,0.1,runtime/runs/eegnet/fold-0/seed-2/checkpoints/dann__lambda-0.10.pt,145038,ac52a4fa68e33a0a61da5f8357d213e0ae5d4f91ceebda1a74ac4612654cad15
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,0,2,DANN,1.0,runtime/runs/eegnet/fold-0/seed-2/checkpoints/dann__lambda-1.00.pt,145038,ab7659b98fb302b99ce0a63ee2a7eeb4acc2ba7f43515a4258413c986488b8e4
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,0,2,ERM,0.0,runtime/runs/eegnet/fold-0/seed-2/checkpoints/erm__lambda-0.00.pt,145007,fb47ba3d525a3e20a6056f368562519f7a87ec0a033e80c4f401829b0a17763c
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,0,2,MMD,0.01,runtime/runs/eegnet/fold-0/seed-2/checkpoints/mmd__lambda-0.01.pt,145007,fdab718631708645db33766cf449daa3bcd90233746e8f93bd9716fde0c5aced
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,0,2,MMD,0.1,runtime/runs/eegnet/fold-0/seed-2/checkpoints/mmd__lambda-0.10.pt,145007,85c58fd9d0a018f392d8a14e23fbd37e2c125591278486e1dabf52b783958789
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,0,2,MMD,1.0,runtime/runs/eegnet/fold-0/seed-2/checkpoints/mmd__lambda-1.00.pt,145007,fdfb505bd25fd824820c2d522dc3bd58f9743fc273250afa7a6553d23feea8f7
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,0,2,CORAL,0.01,runtime/runs/eegnet/fold-0/seed-2/evaluation/coral__lambda-0.01/EVALUATION_COMPLETE.json,600,a1e2f40838b93e50987d9a0b8fe34ef1eabe16e3102a3514ec11143835925b6e
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,0,2,CORAL,0.01,runtime/runs/eegnet/fold-0/seed-2/evaluation/coral__lambda-0.01/directions.csv,2153,3d42cc34cc0bc04225d102de2cef4e8a6d5f43c8716e655e140cec58293522a5
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,0,2,CORAL,0.01,runtime/runs/eegnet/fold-0/seed-2/evaluation/coral__lambda-0.01/embeddings.npz,1746377,665f9af3ba84438d5db9beb718eb6b748170bf1f70b24af9cdb979fe5f5c8072
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,0,2,CORAL,0.1,runtime/runs/eegnet/fold-0/seed-2/evaluation/coral__lambda-0.10/EVALUATION_COMPLETE.json,599,529b85316f5e227c7dc52b59fbb456f019b68ef528db865829bc47295d0c1397
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,0,2,CORAL,0.1,runtime/runs/eegnet/fold-0/seed-2/evaluation/coral__lambda-0.10/directions.csv,2153,d986e7e6881c7d7a7b25187919584c42205ea4c933c8b7607333ed1764cde787
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,0,2,CORAL,0.1,runtime/runs/eegnet/fold-0/seed-2/evaluation/coral__lambda-0.10/embeddings.npz,1746388,3959df98d7ad07fea15cdde2646677230735ccd8b454e92ec056ad498833a56c
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,0,2,CORAL,1.0,runtime/runs/eegnet/fold-0/seed-2/evaluation/coral__lambda-1.00/EVALUATION_COMPLETE.json,599,d98b5bef6e8131e609d09f012dac0a256cc63bd106af454cefe8bd10309514fe
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,0,2,CORAL,1.0,runtime/runs/eegnet/fold-0/seed-2/evaluation/coral__lambda-1.00/directions.csv,2146,41710f4c6e704ebbf5268325e339dea80d9959ba231ee8e4e5664e650102a37c
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,0,2,CORAL,1.0,runtime/runs/eegnet/fold-0/seed-2/evaluation/coral__lambda-1.00/embeddings.npz,1747864,7c306214d018698faa912ee5ab2e3c783b1bac8ccafe2a126fbc54370cc69651
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,0,2,DANN,0.01,runtime/runs/eegnet/fold-0/seed-2/evaluation/dann__lambda-0.01/EVALUATION_COMPLETE.json,610,e72f795ab7e56aa9237a647a900a6e0b9bdd5c605adbe68dab041984ce5bde0c
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,0,2,DANN,0.01,runtime/runs/eegnet/fold-0/seed-2/evaluation/dann__lambda-0.01/directions.csv,2124,6a0254fbb668264d6a53ad75335e96a15fccf25cceedee4812b822098e29bbcc
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,0,2,DANN,0.01,runtime/runs/eegnet/fold-0/seed-2/evaluation/dann__lambda-0.01/embeddings.npz,1746910,aae79b82654623fae4ad15cce043301faff3c264eb92512ae7321c384ea50169
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,0,2,DANN,0.1,runtime/runs/eegnet/fold-0/seed-2/evaluation/dann__lambda-0.10/EVALUATION_COMPLETE.json,599,1569a01ca9d4a60c86f89933a50d118ec15516700ea0338294ad268b714b5911
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,0,2,DANN,0.1,runtime/runs/eegnet/fold-0/seed-2/evaluation/dann__lambda-0.10/directions.csv,2155,167558f5749049bc1aec7e34e370880d526b08656a7e2db019b47061e41847fa
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,0,2,DANN,0.1,runtime/runs/eegnet/fold-0/seed-2/evaluation/dann__lambda-0.10/embeddings.npz,1747215,95ca30e3b22a6aa542ca8485ad2de065eef1b1f08c1697a0a73b5c35cf9c5324
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,0,2,DANN,1.0,runtime/runs/eegnet/fold-0/seed-2/evaluation/dann__lambda-1.00/EVALUATION_COMPLETE.json,595,12b7bdafcab59de4e1747ac5fce78ec108c9a9899bee67fa277dc89564f059a4
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,0,2,DANN,1.0,runtime/runs/eegnet/fold-0/seed-2/evaluation/dann__lambda-1.00/directions.csv,2121,5ff1059ba2797d8f8f9b897977311e831302df807ca51b4d443d04c020943532
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,0,2,DANN,1.0,runtime/runs/eegnet/fold-0/seed-2/evaluation/dann__lambda-1.00/embeddings.npz,1745952,ceabe4985f2e0d7683de9b2191c7f5486cf9693b49a8ed3adde032cbfafd03ca
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,0,2,ERM,0.0,runtime/runs/eegnet/fold-0/seed-2/evaluation/erm__lambda-0.00/EVALUATION_COMPLETE.json,597,1fc9988b78628839b855f5a1792db012f4a73897a449a933c7ce16f6e99a44b4
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,0,2,ERM,0.0,runtime/runs/eegnet/fold-0/seed-2/evaluation/erm__lambda-0.00/directions.csv,2120,ed7372a67d2e5a9c739dbeccacdc061507b0dee6992dc8c0e64a5b69b500bb16
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,0,2,ERM,0.0,runtime/runs/eegnet/fold-0/seed-2/evaluation/erm__lambda-0.00/embeddings.npz,1746500,60cf50485ea15c6d9da27cdc756a605d67f7912444e199ea4da6fde7ced91cbc
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,0,2,MMD,0.01,runtime/runs/eegnet/fold-0/seed-2/evaluation/mmd__lambda-0.01/EVALUATION_COMPLETE.json,598,3f23b7e0b48fcb3ec1ecb17437cde636d8542da65317f3963d47f0f548dd4e12
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,0,2,MMD,0.01,runtime/runs/eegnet/fold-0/seed-2/evaluation/mmd__lambda-0.01/directions.csv,2148,5d6551b5c2009377057d28213d712f0d7d9b14305f6cfbf0a129ea33cce60c5a
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,0,2,MMD,0.01,runtime/runs/eegnet/fold-0/seed-2/evaluation/mmd__lambda-0.01/embeddings.npz,1746619,9be9417dcc41dd7a6108a40b14546933df9f7dd6d816cc4eac41bbdf962544d8
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,0,2,MMD,0.1,runtime/runs/eegnet/fold-0/seed-2/evaluation/mmd__lambda-0.10/EVALUATION_COMPLETE.json,597,3479016a16b326a8658d23003495695d8e6f924d125001fd2b2dd0e62820eb1e
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,0,2,MMD,0.1,runtime/runs/eegnet/fold-0/seed-2/evaluation/mmd__lambda-0.10/directions.csv,2127,144b2298d553f39e72f47dd329ed8a21045a7ce2bd171fffcd41115794e2ff41
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,0,2,MMD,0.1,runtime/runs/eegnet/fold-0/seed-2/evaluation/mmd__lambda-0.10/embeddings.npz,1746265,259eab07264c65c8978ca6a763e91b5d26b25cd3afd3b53125fc6d65d407bd16
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,0,2,MMD,1.0,runtime/runs/eegnet/fold-0/seed-2/evaluation/mmd__lambda-1.00/EVALUATION_COMPLETE.json,597,ff0fe520823a9a3b60a2df63652ca7e91be537b1e545a43f6a1bf5f7864e7cf6
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,0,2,MMD,1.0,runtime/runs/eegnet/fold-0/seed-2/evaluation/mmd__lambda-1.00/directions.csv,2141,b453be297a8aa4432a5662485616f01d96a7b4650333b0ec44004f592225e9b3
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,0,2,MMD,1.0,runtime/runs/eegnet/fold-0/seed-2/evaluation/mmd__lambda-1.00/embeddings.npz,1745341,7f76f89b0aa4f60e6a8167f19c62382a86f96bbdbd79c2dc0feb80b6bdc39384
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,lambda_selection_freeze,eegnet,1,0,,,runtime/runs/eegnet/fold-1/seed-0/LAMBDA_SELECTION_FROZEN.json,1818,7bab1e52be915ef68471f2d8af0df063371af409ac2f77401a55f0037c5d369e
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,unit_protocol,eegnet,1,0,,,runtime/runs/eegnet/fold-1/seed-0/UNIT_PROTOCOL.json,1746,9382ba2da7ff898e3c9a073569389531be1bd1b99d5204111fd0e1986cd13f73
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,1,0,CORAL,0.01,runtime/runs/eegnet/fold-1/seed-0/checkpoints/coral__lambda-0.01.pt,145133,4a4f52d3404aebaa101b25cc471a4cbd7eed964dd06451c1ea53c0bd8e9ee477
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,1,0,CORAL,0.1,runtime/runs/eegnet/fold-1/seed-0/checkpoints/coral__lambda-0.10.pt,145133,75155b1f29cf531191845dae0bb56bf256293c5a57ef95ad2baf9deedf1cfb95
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,1,0,CORAL,1.0,runtime/runs/eegnet/fold-1/seed-0/checkpoints/coral__lambda-1.00.pt,145133,9da8708551899804333c4a8814d0796b5c6b6b89c92b13a924007baff93e0995
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,1,0,DANN,0.01,runtime/runs/eegnet/fold-1/seed-0/checkpoints/dann__lambda-0.01.pt,145038,a702645a10af47956334884e657163fb4e3f9d4737e23fe7cec82d21e31935db
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,1,0,DANN,0.1,runtime/runs/eegnet/fold-1/seed-0/checkpoints/dann__lambda-0.10.pt,145038,29f9099e5ab05891777130d47f25a52f66d41ca90a8efbc6f10c7a1e2f1a543a
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,1,0,DANN,1.0,runtime/runs/eegnet/fold-1/seed-0/checkpoints/dann__lambda-1.00.pt,145038,8edb464c41a209538894a9abc6cb4130c25cf6d1d6aee5fc799f155669a7ba93
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,1,0,ERM,0.0,runtime/runs/eegnet/fold-1/seed-0/checkpoints/erm__lambda-0.00.pt,145007,bc7c9be7c9f25b2dbc8ffb4c8ede651b84ca40a8ae666ea6b04d4afe97807d7d
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,1,0,MMD,0.01,runtime/runs/eegnet/fold-1/seed-0/checkpoints/mmd__lambda-0.01.pt,145007,a4bb7b71d34504ba58cfc62de08e08f34cdec1d48df3d778a3286fa6bfbd25d7
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,1,0,MMD,0.1,runtime/runs/eegnet/fold-1/seed-0/checkpoints/mmd__lambda-0.10.pt,145007,ba0d0e7ed11be7f3653a3849fddfa79d65bd6381e6057aee53613fd7b74dbd33
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,1,0,MMD,1.0,runtime/runs/eegnet/fold-1/seed-0/checkpoints/mmd__lambda-1.00.pt,145007,e8f7ed9b4d077d678ade5bb376a5132912fbade5f0eff9e07b3a0f23f099a8c3
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,1,0,CORAL,0.01,runtime/runs/eegnet/fold-1/seed-0/evaluation/coral__lambda-0.01/EVALUATION_COMPLETE.json,599,fd45f45f153459e75c819f526db6a03028e7bee2edbfeae5ac0cf38e41826b31
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,1,0,CORAL,0.01,runtime/runs/eegnet/fold-1/seed-0/evaluation/coral__lambda-0.01/directions.csv,2118,2c9438af2b62989bec3c1d867b97ee438c7f0ea4e0ab8d024074d918b14094ed
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,1,0,CORAL,0.01,runtime/runs/eegnet/fold-1/seed-0/evaluation/coral__lambda-0.01/embeddings.npz,1746425,cb17efc5571c29397ee9c0046b2ebd58d33f31be224d0c41d952210adfc1c5f2
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,1,0,CORAL,0.1,runtime/runs/eegnet/fold-1/seed-0/evaluation/coral__lambda-0.10/EVALUATION_COMPLETE.json,596,b69c704fc50c3b88c861f574fb3af75a8157e30918b6504b1ae7780ad596bc65
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,1,0,CORAL,0.1,runtime/runs/eegnet/fold-1/seed-0/evaluation/coral__lambda-0.10/directions.csv,2152,7c0d0db7b6ab7090651830a845de74d39e322744e352f09f3f4a49be987cdfe6
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,1,0,CORAL,0.1,runtime/runs/eegnet/fold-1/seed-0/evaluation/coral__lambda-0.10/embeddings.npz,1746071,89810955bbcd012bf71e49a3ea89a2aa001383215a26e140690559993b8b94a3
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,1,0,CORAL,1.0,runtime/runs/eegnet/fold-1/seed-0/evaluation/coral__lambda-1.00/EVALUATION_COMPLETE.json,597,679ad72f9255e9d4ba221f34335b2cc7b0fdc384b9324401c641c53a272767b0
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,1,0,CORAL,1.0,runtime/runs/eegnet/fold-1/seed-0/evaluation/coral__lambda-1.00/directions.csv,2162,63ac117e96c9d0f8855394869906109737116cb0f50dcf388364440fb815b582
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,1,0,CORAL,1.0,runtime/runs/eegnet/fold-1/seed-0/evaluation/coral__lambda-1.00/embeddings.npz,1749337,80b2281d77cc4b12e950c68a5c4713b36f4ee6b7cd5dd68f4489361a7448934b
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,1,0,DANN,0.01,runtime/runs/eegnet/fold-1/seed-0/evaluation/dann__lambda-0.01/EVALUATION_COMPLETE.json,597,5fc085715fc1927cef5df5a8c7223667fa8f4e34cf31b798197a618cd8d3c7e9
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,1,0,DANN,0.01,runtime/runs/eegnet/fold-1/seed-0/evaluation/dann__lambda-0.01/directions.csv,2143,6839b12cd949c55cb46d4f88dc65139a0d98d7b15837660a082dd864d605ba1e
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,1,0,DANN,0.01,runtime/runs/eegnet/fold-1/seed-0/evaluation/dann__lambda-0.01/embeddings.npz,1746396,b860d1c6104117b2b3457a791773944515c3130b1c8f8271d68186ac9a2f8fe8
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,1,0,DANN,0.1,runtime/runs/eegnet/fold-1/seed-0/evaluation/dann__lambda-0.10/EVALUATION_COMPLETE.json,597,50e47742b17bd736b9007e492ee974e69e6056cde6b2e38f7ff7f246910ec8a9
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,1,0,DANN,0.1,runtime/runs/eegnet/fold-1/seed-0/evaluation/dann__lambda-0.10/directions.csv,2149,2df8214a523785a62fbeb2bb6e6010fab7d6572b3ede8929c7fdb7b2a65c30a7
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,1,0,DANN,0.1,runtime/runs/eegnet/fold-1/seed-0/evaluation/dann__lambda-0.10/embeddings.npz,1746711,27fa1e70a13194b1b2b4d0f693a463197377fe54f671a9270124e7ec13e07ac4
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,1,0,DANN,1.0,runtime/runs/eegnet/fold-1/seed-0/evaluation/dann__lambda-1.00/EVALUATION_COMPLETE.json,597,d7568949ffe4ed922c5ed53fc032ed1d7734215b807cd05c0632198de6282ad4
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,1,0,DANN,1.0,runtime/runs/eegnet/fold-1/seed-0/evaluation/dann__lambda-1.00/directions.csv,2151,80b7ef1973ae5b0ce35e3bfe3e9083a404a445db09a7f2608e627a639f3c02d9
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,1,0,DANN,1.0,runtime/runs/eegnet/fold-1/seed-0/evaluation/dann__lambda-1.00/embeddings.npz,1745981,7f9b9fdedf16fbf54fd68767605f6dd74628445bdeaf6880a1614dd633baf95d
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,1,0,ERM,0.0,runtime/runs/eegnet/fold-1/seed-0/evaluation/erm__lambda-0.00/EVALUATION_COMPLETE.json,596,6738b8021edbda854f43440145240b98031701cb0591ccf8ed09c18361a362fc
